Ground truth | result
56 | 48.42532
28 | 22.287539
48 | 32.500526
52 | 49.613308
46 | 32.273785
21 | 21.604218
33 | 39.462566
25 | 20.242159
32 | 27.503828
11 | 8.2218
17 | 19.138721
3 | 2.9217174
7 | 6.9039073
22 | 21.651024
45 | 41.77524
38 | 33.035587
34 | 30.151112
30 | 25.393799
17 | 22.2094
23 | 21.431957
27 | 35.3046
2 | 1.6070542
21 | 32.778034
30 | 29.377728
26 | 31.39093
30 | 34.19321
17 | 20.192682
24 | 28.991932
34 | 24.69752
10 | 17.430187
36 | 33.380333
73 | 67.81473
17 | 20.234196
47 | 43.356396
18 | 20.38779
55 | 52.383335
39 | 39.469044
18 | 18.494707
22 | 22.946613
3 | 6.1448865
31 | 30.308868
4 | 4.263386
62 | 51.873173
26 | 31.569862
62 | 58.384182
2 | 2.6431015
21 | 17.923061
26 | 29.395124
31 | 21.751461
54 | 45.396282
17 | 20.583534
44 | 45.076633
23 | 21.226322
36 | 30.130898
30 | 28.24646
31 | 24.226355
27 | 25.111374
19 | 22.856777
28 | 28.789925
20 | 21.320065
24 | 23.32109
20 | 22.750324
44 | 37.371265
25 | 26.5741
40 | 41.07425
26 | 28.014387
43 | 43.522926
57 | 55.57841
18 | 25.93605
25 | 23.006037
49 | 50.72313
44 | 44.80375
46 | 39.189358
23 | 24.738657
58 | 53.26974
5 | 7.2314625
37 | 29.141415
60 | 51.63371
14 | 10.183997
25 | 29.314375
26 | 26.594692
4 | 4.5692577
10 | 11.824479
1 | 1.740613
4 | 5.9591
57 | 55.44827
24 | 28.090137
24 | 17.715569
38 | 32.36507
26 | 24.751705
24 | 29.003128
28 | 28.960457
55 | 52.02155
64 | 64.1881
40 | 34.990074
22 | 40.847675
19 | 22.880484
21 | 25.065868
50 | 42.06969
34 | 31.857178
27 | 25.950893
57 | 61.532246
34 | 27.246536
56 | 49.710476
19 | 20.344147
4 | 1.8998666
18 | 14.99878
26 | 40.938164
22 | 25.82663
44 | 39.671196
23 | 28.826548
1 | 4.26379
6 | 5.474942
21 | 22.500948
29 | 35.868458
4 | 4.5756702
35 | 34.704014
47 | 44.708595
19 | 19.059288
22 | 21.144587
43 | 48.170536
2 | 2.2450566
28 | 23.654549
41 | 42.709545
22 | 20.10799
51 | 54.914486
27 | 28.62048
28 | 31.428688
23 | 17.122116
28 | 40.758392
6 | 7.351246
33 | 27.780605
41 | 37.58736
4 | 2.6109357
27 | 31.31932
17 | 17.549463
48 | 44.897373
33 | 38.628574
23 | 25.056599
35 | 7.4150577
28 | 32.357548
25 | 25.801802
18 | 21.27708
34 | 30.28553
26 | 34.932724
29 | 26.744751
24 | 27.070553
39 | 39.107456
62 | 47.231785
3 | 10.624674
27 | 29.570175
23 | 24.811157
3 | 2.8359578
31 | 27.620579
50 | 46.653103
23 | 24.92305
28 | 23.616772
34 | 38.14153
17 | 23.850084
23 | 20.296486
26 | 28.477068
42 | 42.50057
31 | 30.502148
31 | 32.94794
58 | 50.14267
29 | 27.768536
3 | 2.4954379
15 | 17.787046
24 | 23.44439
22 | 19.358276
27 | 22.221664
16 | 19.660652
4 | 1.8779962
51 | 44.22169
44 | 46.463894
23 | 21.969479
46 | 43.61224
29 | 25.70506
24 | 19.980713
19 | 17.248037
29 | 27.426891
1 | 2.6736472
35 | 29.223524
40 | 40.616222
16 | 19.707941
3 | 1.7421972
45 | 43.37283
28 | 30.034197
38 | 36.929623
65 | 53.161263
30 | 33.275276
24 | 25.924637
60 | 58.162563
21 | 20.26342
29 | 31.215923
4 | 2.4150546
4 | 3.5468392
28 | 32.81868
18 | 21.019524
29 | 28.40038
25 | 22.158813
25 | 20.757725
9 | 8.567742
40 | 33.918518
36 | 35.21469
70 | 68.92246
36 | 38.31468
7 | 19.806892
22 | 25.857826
32 | 36.31035
22 | 28.208282
50 | 38.88238
38 | 24.017956
24 | 21.844707
23 | 26.582909
55 | 53.11926
59 | 53.376427
39 | 26.829895
17 | 19.804817
23 | 25.080566
26 | 30.270775
23 | 25.453346
22 | 8.772118
63 | 59.07964
31 | 30.134644
25 | 25.859673
24 | 28.168396
12 | 18.128841
17 | 22.278248
27 | 23.065807
25 | 24.505135
39 | 46.401302
29 | 29.50165
40 | 43.975857
37 | 35.543545
39 | 34.527714
23 | 22.76063
35 | 38.549313
25 | 27.93014
36 | 23.783743
3 | 2.512013
1 | 2.555025
41 | 37.834198
5 | 18.938656
38 | 33.233288
30 | 26.695724
25 | 31.908752
41 | 39.01076
42 | 38.81154
50 | 37.799667
65 | 60.179485
28 | 24.248571
10 | 23.947498
9 | 27.346546
57 | 47.005733
32 | 23.138369
28 | 26.573318
21 | 23.5125
30 | 32.348442
7 | 6.863779
8 | 6.9824533
23 | 18.962934
1 | 0.99096686
26 | 51.397682
21 | 21.85187
47 | 47.062088
24 | 25.78585
21 | 26.706844
24 | 28.01333
1 | 2.3016734
33 | 38.052975
27 | 23.826672
20 | 21.989113
3 | 1.6853395
21 | 19.307743
27 | 27.140606
4 | 5.9754353
19 | 29.398447
27 | 26.898651
46 | 30.087473
45 | 38.207104
26 | 27.925102
19 | 20.687864
40 | 51.8746
5 | 5.537332
41 | 37.977676
16 | 17.003288
24 | 19.257923
30 | 33.332485
53 | 43.582798
32 | 35.969616
47 | 34.410336
18 | 33.944496
28 | 30.66618
23 | 30.952168
19 | 21.910566
34 | 27.45116
22 | 21.205746
31 | 30.313236
64 | 60.674946
38 | 42.290447
24 | 23.923164
25 | 28.346478
50 | 49.912144
47 | 51.805416
30 | 32.21274
32 | 29.761002
40 | 37.27873
36 | 37.39629
5 | 5.3136325
29 | 29.653183
36 | 33.574574
43 | 44.284817
20 | 19.660654
27 | 25.433702
25 | 26.386795
28 | 24.894978
55 | 54.98055
23 | 24.239828
5 | 34.922195
22 | 23.823061
61 | 53.642902
35 | 31.53062
15 | 16.575445
30 | 34.29578
30 | 29.410053
37 | 35.33222
40 | 37.708035
41 | 30.532286
71 | 67.97125
29 | 29.950153
32 | 29.480976
18 | 29.9858
32 | 30.406319
21 | 20.605762
19 | 20.114635
30 | 28.591845
25 | 23.121958
23 | 23.397966
54 | 49.713688
33 | 23.792576
31 | 30.810068
16 | 16.41573
31 | 33.92506
60 | 51.58534
16 | 15.506157
5 | 4.671688
45 | 26.940979
32 | 33.619663
62 | 65.21237
18 | 22.728588
39 | 33.71725
24 | 22.426508
25 | 27.403608
23 | 23.815266
21 | 25.69627
62 | 5.0356255
24 | 23.684929
24 | 25.124012
23 | 20.36309
18 | 20.42206
24 | 30.81601
22 | 21.099464
27 | 24.121796
22 | 19.745378
10 | 8.059373
10 | 18.79318
18 | 19.104452
29 | 23.78838
34 | 35.145275
25 | 23.823233
33 | 36.601078
11 | 9.45546
30 | 38.333454
26 | 25.336344
15 | 16.816612
62 | 57.393177
53 | 47.971657
21 | 25.92675
13 | 18.843748
28 | 30.761866
32 | 33.0275
32 | 36.7593
24 | 25.232237
33 | 21.724813
57 | 59.70492
29 | 29.339466
18 | 21.9737
34 | 29.960587
53 | 49.76266
3 | 5.079159
35 | 33.09596
20 | 24.716679
35 | 33.750698
33 | 29.63581
22 | 22.178116
20 | 16.772385
32 | 28.645857
31 | 31.984573
30 | 27.664665
29 | 34.579464
19 | 21.129255
27 | 25.747164
12 | 12.1195545
51 | 41.55071
30 | 29.953892
23 | 24.116566
47 | 41.378185
15 | 17.239107
24 | 28.472168
46 | 53.816013
25 | 26.112719
24 | 26.237152
30 | 29.373554
39 | 34.03342
37 | 35.43571
50 | 41.069706
20 | 24.963406
25 | 30.965887
38 | 38.28644
28 | 20.645435
6 | 6.1520977
40 | 33.389225
21 | 23.23263
29 | 28.289032
27 | 28.808187
41 | 41.069454
40 | 42.582996
73 | 63.982872
6 | 10.208566
3 | 7.7159286
21 | 19.434181
41 | 33.15819
34 | 31.586079
30 | 33.145706
37 | 35.79444
20 | 18.709454
33 | 33.5452
4 | 4.1900706
15 | 19.725384
23 | 21.315838
28 | 28.426582
20 | 27.760479
42 | 37.68903
22 | 26.584316
4 | 5.6613564
34 | 32.04971
2 | 1.549494
27 | 27.365322
5 | 3.8118336
21 | 21.166685
23 | 26.14119
26 | 28.324047
35 | 30.963541
6 | 7.3920336
25 | 27.033592
6 | 7.9279213
32 | 34.33608
48 | 55.04365
40 | 40.022083
71 | 71.8794
32 | 24.394156
44 | 43.000423
41 | 39.557312
55 | 49.878597
42 | 36.323883
52 | 52.309128
17 | 21.285519
32 | 27.953241
30 | 13.823285
25 | 31.491108
55 | 48.74123
28 | 28.397089
25 | 27.130606
61 | 65.04678
32 | 33.554317
20 | 21.49813
22 | 22.743979
25 | 19.79023
29 | 31.64563
29 | 26.342178
48 | 47.66395
23 | 26.296705
38 | 37.91357
38 | 34.512142
20 | 19.056658
26 | 27.94685
31 | 28.848228
69 | 68.225975
45 | 35.06457
19 | 22.31054
22 | 23.316141
24 | 26.769722
30 | 29.38356
28 | 26.579967
46 | 47.567623
23 | 20.498188
21 | 23.557
23 | 23.940483
47 | 43.92956
41 | 42.06791
23 | 23.148846
29 | 34.249313
21 | 28.250744
33 | 26.101988
34 | 26.412254
43 | 40.5478
58 | 51.97288
26 | 28.522264
16 | 16.434412
27 | 22.211649
16 | 19.211475
47 | 43.39215
19 | 12.1840515
2 | 3.5757263
42 | 36.217495
23 | 26.88418
2 | 4.3173714
18 | 19.604744
31 | 30.092499
28 | 26.806366
46 | 21.224972
17 | 17.816414
27 | 32.134365
56 | 49.657024
29 | 20.448612
63 | 60.10779
28 | 26.801662
25 | 21.73362
6 | 5.17966
56 | 15.841353
33 | 26.819754
27 | 27.67271
18 | 21.324646
25 | 26.058186
43 | 41.260452
28 | 32.488834
25 | 27.166468
68 | 63.407185
35 | 33.642925
29 | 28.71387
2 | 3.5309277
30 | 26.81907
55 | 55.61809
22 | 20.948023
27 | 28.194267
4 | 23.084644
26 | 24.197653
30 | 34.881687
61 | 55.399372
62 | 52.16632
26 | 28.024794
35 | 39.25936
38 | 39.085896
26 | 24.591784
31 | 29.973686
20 | 23.377335
22 | 23.691544
30 | 22.845787
24 | 22.518393
38 | 41.19826
24 | 24.125046
25 | 26.423817
4 | 17.749235
24 | 23.219738
24 | 7.001302
36 | 34.22767
26 | 26.279766
24 | 25.448805
11 | 11.480977
49 | 40.387897
30 | 29.254427
28 | 30.803665
34 | 34.96741
29 | 24.03564
58 | 56.003937
22 | 23.854687
26 | 17.771164
11 | 2.2615027
48 | 37.1413
26 | 31.874956
28 | 24.074839
88 | 65.68655
31 | 27.730629
36 | 30.687954
35 | 35.849285
26 | 26.368399
30 | 31.814034
28 | 24.499485
37 | 37.388042
17 | 16.071732
46 | 46.417454
24 | 29.478577
52 | 42.87934
36 | 34.13368
36 | 40.071507
50 | 39.346745
30 | 26.173347
18 | 24.160976
44 | 39.0048
30 | 28.734104
46 | 43.9184
23 | 30.021358
19 | 20.008106
18 | 19.961803
25 | 29.27932
18 | 21.387318
30 | 31.748049
24 | 27.905624
26 | 29.967808
36 | 25.851385
36 | 36.616653
2 | 3.2371845
28 | 22.602322
38 | 49.605087
31 | 30.774635
35 | 27.158976
33 | 27.75887
63 | 60.27421
29 | 30.717155
30 | 24.55994
37 | 25.712967
45 | 42.34875
21 | 21.992899
20 | 20.005945
22 | 22.518497
29 | 30.079956
28 | 27.901289
22 | 21.097973
38 | 34.970757
52 | 54.891644
23 | 23.382416
43 | 34.276245
28 | 28.103855
48 | 42.066868
41 | 39.401974
35 | 39.181923
19 | 21.018837
17 | 22.641293
28 | 23.806042
8 | 5.7728233
23 | 21.508907
59 | 66.341324
42 | 37.270935
18 | 20.5303
50 | 53.431805
33 | 29.273552
16 | 19.632572
37 | 32.710728
28 | 26.156181
74 | 62.192554
52 | 50.616966
25 | 25.52526
37 | 38.276314
29 | 27.45946
32 | 33.964836
24 | 21.992619
27 | 26.643764
24 | 29.402596
40 | 36.358242
32 | 32.84903
24 | 28.649212
19 | 21.038149
31 | 31.308739
24 | 19.65842
30 | 24.696001
31 | 26.930496
47 | 43.578693
1 | 0.87287956
42 | 39.333622
30 | 34.35319
34 | 27.686111
25 | 30.870346
44 | 36.554424
18 | 24.058268
37 | 22.280823
33 | 27.440647
33 | 33.859768
30 | 31.350904
56 | 55.21555
15 | 23.282019
43 | 35.556953
26 | 26.49374
22 | 24.109177
20 | 25.298101
22 | 23.04078
18 | 32.16133
57 | 55.406418
58 | 48.846943
52 | 46.95252
29 | 26.788738
20 | 17.728252
42 | 41.65637
28 | 25.826496
3 | 6.8476944
25 | 22.416374
51 | 48.008526
63 | 16.799377
34 | 36.119408
30 | 27.738695
18 | 19.140965
48 | 44.261757
29 | 31.220947
31 | 34.06252
25 | 30.91186
50 | 42.41691
35 | 31.42852
38 | 31.47007
30 | 21.89938
32 | 35.914883
19 | 17.992023
28 | 28.125607
24 | 20.02911
21 | 20.226032
2 | 3.8007731
19 | 19.456282
28 | 30.023022
30 | 27.153675
29 | 24.702532
61 | 59.62676
57 | 52.52248
31 | 33.161068
31 | 41.10716
46 | 46.873997
55 | 53.433067
14 | 20.614187
26 | 25.468296
28 | 25.36155
26 | 25.523287
41 | 29.59431
56 | 45.841564
16 | 15.934155
33 | 36.64946
16 | 17.55357
30 | 31.460863
22 | 20.058191
49 | 48.30362
62 | 63.763527
16 | 21.711588
56 | 55.190464
36 | 36.80811
24 | 24.703094
31 | 27.4066
51 | 46.570435
24 | 28.793657
47 | 47.80434
24 | 23.602818
34 | 33.99304
63 | 61.60435
24 | 25.226372
39 | 38.635212
29 | 33.648415
21 | 21.688515
23 | 13.585844
52 | 49.287758
27 | 27.175142
70 | 62.199165
20 | 21.351046
23 | 27.34402
81 | 72.99288
16 | 23.364353
60 | 65.81028
35 | 40.067036
39 | 34.343555
24 | 29.06342
42 | 41.851887
42 | 32.862774
39 | 39.58789
20 | 21.126251
39 | 35.87123
23 | 28.016104
48 | 50.023758
63 | 53.308857
22 | 12.761069
19 | 22.224548
4 | 5.469838
21 | 18.589048
24 | 23.76915
22 | 23.173182
26 | 21.264349
44 | 47.791065
30 | 31.144337
24 | 18.460003
26 | 15.411445
19 | 18.751186
55 | 56.70048
44 | 45.749424
46 | 42.01418
30 | 32.867664
15 | 19.704254
40 | 30.59893
24 | 19.594315
18 | 16.914284
16 | 14.131343
46 | 43.78626
20 | 17.299484
60 | 58.462563
52 | 56.594677
39 | 30.554188
44 | 45.43493
30 | 31.26847
43 | 45.564487
44 | 43.192463
22 | 25.165
4 | 4.5007987
29 | 30.079353
47 | 39.819767
38 | 28.09374
28 | 36.305454
28 | 30.215866
13 | 15.819567
19 | 23.510107
17 | 18.042816
26 | 28.999334
25 | 23.183487
30 | 29.5188
21 | 26.874537
36 | 29.883585
33 | 33.525806
25 | 21.922215
32 | 30.79337
37 | 37.01801
24 | 27.631718
33 | 32.71671
26 | 31.345789
27 | 22.696579
18 | 20.25092
39 | 38.602604
13 | 12.881528
55 | 57.336613
21 | 21.427795
24 | 18.51265
48 | 12.7672
21 | 25.10351
22 | 25.728096
44 | 40.59483
58 | 50.562023
66 | 56.364613
24 | 19.79841
30 | 29.776457
42 | 43.289413
47 | 45.186546
24 | 26.092037
30 | 28.84108
26 | 25.092976
41 | 36.09826
27 | 31.200583
18 | 23.32029
30 | 31.238413
49 | 36.65578
52 | 45.953953
22 | 28.602875
57 | 51.847733
57 | 54.928425
46 | 39.870335
16 | 16.441456
37 | 37.928036
36 | 36.550343
41 | 33.78971
38 | 37.06404
17 | 20.15147
18 | 28.627954
21 | 22.012777
35 | 28.872337
34 | 38.05781
33 | 39.10842
31 | 34.436024
22 | 23.112688
41 | 35.667187
35 | 31.228252
23 | 19.922558
27 | 27.016285
42 | 18.96939
17 | 16.070187
42 | 41.9538
22 | 20.668293
22 | 25.821842
18 | 22.55103
26 | 23.420982
32 | 27.398888
47 | 47.47883
45 | 46.662945
37 | 39.01677
26 | 22.542757
21 | 20.768497
38 | 41.926548
27 | 17.980268
22 | 30.91448
30 | 30.527128
38 | 36.92172
26 | 24.985401
32 | 32.020096
8 | 9.5198965
46 | 41.639126
38 | 35.320244
5 | 4.325247
53 | 41.32364
21 | 22.516031
37 | 33.48909
17 | 22.81319
28 | 31.385906
28 | 23.535933
22 | 25.612762
62 | 43.056454
26 | 23.320429
33 | 33.853405
47 | 48.702847
32 | 34.07953
35 | 32.496235
64 | 58.902805
26 | 22.521927
46 | 49.707165
50 | 39.81787
16 | 16.970802
18 | 15.95116
29 | 22.622786
24 | 20.37681
28 | 27.280182
22 | 23.83427
40 | 31.593855
54 | 50.237576
26 | 25.431202
49 | 38.5677
22 | 23.287722
19 | 26.776245
22 | 24.764154
31 | 24.688972
46 | 43.718346
23 | 31.713259
29 | 25.459576
21 | 12.187697
30 | 31.910257
29 | 29.336678
23 | 28.27021
22 | 25.006472
40 | 37.607418
27 | 29.923702
25 | 27.532139
35 | 31.455517
43 | 39.669186
24 | 24.371037
26 | 24.182684
34 | 32.453365
26 | 22.765106
30 | 27.350342
25 | 30.524078
17 | 19.389997
42 | 41.432125
20 | 27.388021
22 | 24.69232
49 | 50.625164
80 | 69.537865
19 | 18.538906
22 | 23.743114
50 | 48.814636
16 | 20.847652
25 | 23.209818
25 | 31.84657
33 | 32.62521
20 | 20.465405
22 | 18.206432
15 | 18.760534
22 | 21.655031
52 | 55.675304
32 | 31.845406
39 | 49.575005
32 | 25.117819
29 | 22.692207
27 | 23.085732
40 | 44.95538
34 | 33.73159
23 | 21.95332
47 | 47.345024
49 | 48.899414
12 | 17.371069
57 | 54.081158
25 | 27.107763
38 | 29.587482
19 | 21.510086
32 | 33.476612
18 | 17.936478
45 | 29.057846
25 | 22.274237
36 | 31.458565
32 | 27.71014
19 | 12.452132
26 | 28.748365
34 | 27.269793
45 | 42.242607
22 | 19.816887
22 | 21.969181
55 | 53.292454
23 | 21.353136
28 | 26.429054
32 | 28.73394
41 | 37.303974
31 | 39.78355
36 | 40.1009
30 | 31.378466
15 | 21.037449
45 | 34.10815
37 | 29.39505
21 | 19.933674
35 | 36.34357
18 | 23.827637
38 | 35.835262
55 | 48.954613
16 | 16.480635
66 | 61.10407
28 | 26.799511
51 | 50.553654
33 | 28.611082
69 | 67.41594
17 | 14.421937
60 | 51.27461
29 | 29.365234
56 | 50.470802
32 | 32.68388
22 | 23.876972
28 | 22.679537
28 | 27.920532
36 | 34.542957
32 | 33.94901
23 | 27.1656
30 | 31.577278
18 | 18.465588
24 | 22.241518
38 | 35.885426
16 | 19.074818
26 | 20.431814
